"","President","File","Term","Party","Date","Words","Win","type","links","urls","sentences","word.count","sent.id"
"126","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","The great objective of ending tyranny is the concentrated work of generations.",12,24
"127","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","The difficulty of the task is no excuse for avoiding it.",11,25
"128","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","America's influence is not unlimited, but fortunately for the oppressed, America's influence is considerable and we will use it confidently in freedom's cause.",23,26
"129","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","My most solemn duty is to protect this Nation and its people from further attacks and emerging threats.",18,27
"130","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","Some have unwisely chosen to test America's resolve and have found it firm.",13,28
"131","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","We will persistently clarify the choice before every ruler and every nation, the moral choice between oppression, which is always wrong, and freedom, which is eternally right.",27,29
"132","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","America will not pretend that jailed dissidents prefer their chains or that women welcome humiliation and servitude or that any human being aspires to live at the mercy of bullies.",30,30
"133","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","We will encourage reform in other governments by making clear that success in our relations will require the decent treatment of their own people.",24,31
"134","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","America's belief in human dignity will guide our policies.",9,32
"135","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","Yet rights must be more than the grudging concessions of dictators.",11,33
"136","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","They are secured by free dissent and the participation of the governed.",12,34
"137","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","In the long run, there is no justice without freedom and there can be no human rights without human liberty.",20,35
"138","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","Some, I know, have questioned the global appeal of liberty, though this time in history, four decades defined by the swiftest advance of freedom ever seen, is an odd time for doubt.",32,36
"139","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","Americans, of all people, should never be surprised by the power of our ideals.",14,37
"140","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","Eventually, the call of freedom comes to every mind and every soul.",12,38
"141","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","We do not accept the existence of permanent tyranny because we do not accept the possibility of permanent slavery.",19,39
"142","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","Liberty will come to those who love it.",8,40
"143","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","Today, America speaks anew to the peoples of the world.",10,41
"144","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","All who live in tyranny and hopelessness can know: The United States will not ignore your oppression or excuse your oppressors.",21,42
"145","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","When you stand for your liberty, we will stand with you.",11,43
"146","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","Democratic reformers facing repression, prison, or exile can know: America sees you for who you are, the future leaders of your free country.",23,44
"147","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","The rulers of outlaw regimes can know that we still believe as Abraham Lincoln did: Those who deny freedom to others deserve it not for themselves and, under the rule of a just God, cannot long retain it.",38,45
"148","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","The leaders of governments with long habits of control need to know: To serve your people, you must learn to trust them.",22,46
"149","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","Start on this journey of progress and justice, and America will walk at your side.",15,47
"150","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","And all the allies of the United States can know: We honor your friendship;",14,48
"151","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","we rely on your counsel;",5,49
"152","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","and we depend on your help.",6,50
"153","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","Division among free nations is a primary goal of freedom's enemies.",11,51
"154","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","The concerted effort of free nations to promote democracy is a prelude to our enemies' defeat.",16,52
"155","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","Today I also speak anew to my fellow citizens.",9,53
"156","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","From all of you I have asked patience in the hard task of securing America, which you have granted in good measure.",22,54
"157","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","Our country has accepted obligations that are difficult to fulfill and would be dishonorable to abandon.",16,55
"158","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","Yet because we have acted in the great liberating tradition of this Nation, tens of millions have achieved their freedom.",20,56
"159","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","And as hope kindles hope, millions more will find it.",10,57
"160","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","By our efforts, we have lit a fire as well, a fire in the minds of men.",17,58
"161","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","It warms those who feel its power.",7,59
"162","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","It burns those who fight its progress.",7,60
"163","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","And one day this untamed fire of freedom will reach the darkest corners of our world.",16,61
"164","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","A few Americans have accepted the hardest duties in this cause, in the quiet work of intelligence and diplomacy, the idealistic work of helping raise up free governments, the dangerous and necessary work of fighting our enemies.",37,62
"165","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","Some have shown their devotion to our country in deaths that honored their whole lives, and we will always honor their names and their sacrifice.",25,63
"166","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","All Americans have witnessed this idealism and some for the first time.",12,64
"167","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","I ask our youngest citizens to believe the evidence of your eyes.",12,65
"168","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","You have seen duty and allegiance in the determined faces of our soldiers.",13,66
"169","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","You have seen that life is fragile and evil is real and courage triumphs.",14,67
"170","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","Make the choice to serve in a cause larger than your wants, larger than yourself, and in your days you will add not just to the wealth of our country but to its character.",34,68
"171","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","America has need of idealism and courage because we have essential work at home, the unfinished work of American freedom.",20,69
"172","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","In a world moving toward liberty, we are determined to show the meaning and promise of liberty.",17,70
"173","George W. Bush","GeorgeWBush",2,"Republican","38372","2071","Yes","inaug","January 20, 2005","http://www.presidency.ucsb.edu/ws/index.php?pid=58745","In America's ideal of freedom, citizens find the dignity and security of economic independence instead of laboring on the edge of subsistence.",22,71
